eta,vf,rho_g_cc,E_mt_mpa,E_ds_mpa,E_hs_lo,E_hs_hi,nu_mt,particle_true_density,inside_hs_mt,inside_hs_ds,meets_target_mt,meets_target_ds
0.849,0.18,1.1450118655972001,3839.0055814871307,3873.6065483303164,3839.0055814871307,4402.704040240463,0.33208913994486144,0.9856214755400002,True,True,True,True
0.849,0.19,1.1430680803526,3891.9685365293944,3930.7292284161267,3891.9685365293944,4485.923496501192,0.33107163352314667,0.9856214755400002,True,True,True,True
0.849,0.2,1.141124295108,3945.699584319496,3988.876744762293,3945.699584319496,4569.759321480654,0.3300507844394523,0.9856214755400002,True,True,True,True
0.849,0.21,1.1391805098634,4000.215977285623,4048.0690319925698,4000.215977285623,4654.220904695697,0.32902642806238697,0.9856214755400002,True,True,True,True
0.849,0.22,1.1372367246188,4055.5354840056034,4108.3263932560085,4055.5354840056034,4739.317745270793,0.3279983957469648,0.9856214755400002,True,True,True,True
0.849,0.23,1.1352929393742,4111.676408711455,4169.669505002917,4111.676408711455,4825.059455967044,0.32696651467126336,0.9856214755400002,True,True,True,True
0.849,0.24,1.1333491541296,4168.6576116842525,4232.119421383131,4168.6576116842525,4911.455767240092,0.3259306076658039,0.9856214755400002,True,True,True,True
0.849,0.25,1.131405368885,4226.49853058708,4295.6975787515275,4226.49853058708,4998.5165313314,0.3248904930352609,0.9856214755400002,True,True,True,True
0.849,0.26,1.1294615836404,4285.219202786874,4360.425800029687,4285.219202786874,5086.25172639734,0.32384598437208073,0.9856214755400002,True,True,True,True
0.849,0.27,1.1275177983958,4344.840288719015,4426.326298925646,4344.840288719015,5174.6714606805235,0.32279689036156756,0.9856214755400002,True,True,True,True
0.849,0.28,1.1255740131512,4405.3830963519595,4493.421684271085,4405.3830963519595,5263.785976727702,0.32174301457796384,0.9856214755400002,True,True,True,True
0.849,0.29,1.1236302279066,4466.869606812888,4561.734963955147,4466.869606812888,5353.605655658623,0.3206841552710228,0.9856214755400002,True,True,True,True
0.849,0.3,1.121686442662,4529.3225012391085,4631.289548910368,4529.3225012391085,5444.141021490157,0.3196201051425398,0.9856214755400002,True,True,True,True
0.849,0.31,1.1197426574174,4592.765188924215,4702.109256914405,4592.765188924215,5535.402745520052,0.3185506511122756,0.9856214755400002,True,True,True,True
0.849,0.32,1.1177988721728,4657.221836832459,4774.21831620793,4657.221836832459,5627.401650774661,0.3174755740726653,0.9856214755400002,True,True,True,True
0.849,0.33,1.1158550869282,4722.717400559532,4847.641369154321,4722.717400559532,5720.148716525033,0.31639464863166994,0.9856214755400002,True,True,True,True
0.849,0.34,1.1139113016836,4789.277656823214,4922.403475483174,4789.277656823214,5813.655082875707,0.315307642843083,0.9856214755400002,True,True,True,True
0.849,0.35,1.1119675164390002,4856.929237572777,4998.5301155121415,4856.929237572777,5907.932055430719,0.31421431792356136,0.9856214755400002,True,True,True,True
0.849,0.36,1.1100237311944001,4925.699665812074,5076.047193142969,4925.699665812074,6002.991110041242,0.3131144279555985,0.9856214755400002,True,True,True,True
0.849,0.37,1.1080799459498,4995.617393237584,5154.981038625013,4995.617393237584,6098.843897639377,0.31200771957560647,0.9856214755400002,True,True,True,True
0.849,0.38,1.1061361607052,5066.711839799679,5235.358411266539,5066.711839799679,6195.502249162752,0.3108939316462149,0.9856214755400002,True,True,True,True
0.849,0.39,1.1041923754606002,5139.013435302704,5317.206501730457,5139.013435302704,6292.97818057453,0.3097727949118392,0.9856214755400002,True,True,True,True
0.849,0.4,1.102248590216,5212.553663167571,5400.552934216386,5212.553663167571,6391.283897983554,0.30864403163649434,0.9856214755400002,True,True,True,True
0.849,0.41,1.1003048049714002,5287.3651064891465,5485.42576837467,5287.3651064891465,6490.431802869513,0.3075073552227712,0.9856214755400002,True,True,True,True
0.849,0.42,1.0983610197268001,5363.48149653012,5571.853500937795,5363.48149653012,6590.434497417981,0.30636246981080656,0.9856214755400002,True,True,True,True
0.849,0.43,1.0964172344822,5440.937763803024,5659.865067181846,5440.937763803024,6691.3047899704,0.30520906985599966,0.9856214755400002,True,True,True,True
0.849,0.44,1.0944734492376003,5519.770091903049,5749.489841995298,5519.770091903049,6793.0557005940855,0.3040468396841371,0.9856214755400002,True,True,True,True
0.849,0.45,1.092529663993,5600.015974266078,5840.757640723282,5600.015974266078,6895.700466777566,0.3028754530224915,0.9856214755400002,True,True,True,True
0.849,0.46,1.0905858787484002,5681.714274039042,5933.698719697383,5681.714274039042,6999.252549256599,0.30169457250535353,0.9856214755400002,True,True,True,True
0.849,0.47,1.0886420935038,5764.905287263578,6028.343776445832,5764.905287263578,7103.725637976398,0.3005038491523456,0.9856214755400002,True,True,True,True
0.849,0.48,1.0866983082592,5849.630809588963,6124.723949587961,5849.630809588963,7209.133658195743,0.2993029218177388,0.9856214755400002,True,True,True,True
0.849,0.49,1.0847545230146,5935.934206746411,6222.870818382907,5935.934206746411,7315.490776738776,0.2980914166088647,0.9856214755400002,True,True,True,True
0.849,0.5,1.08281073777,6023.860489034566,6322.816401931298,6023.860489034566,7422.81140840055,0.29686894627156696,0.9856214755400002,True,True,True,True
0.849,0.51,1.0808669525254002,6113.456390085111,6424.5931580205315,6113.456390085111,7531.110222512366,0.2956351095404807,0.9856214755400002,True,True,True,True
0.849,0.52,1.0789231672808,6204.770450198183,6528.2339815754995,6204.770450198183,7640.4021496734285,0.2943894904517556,0.9856214755400002,True,True,True,True
0.849,0.53,1.0769793820362001,6297.853104560007,6633.772202708709,6297.853104560007,7750.7023886552315,0.2931316576156544,0.9856214755400002,True,True,True,True
0.849,0.54,1.0750355967916,6392.756776679674,6741.241584499017,6392.756776679674,7862.026413485534,0.29186116344625507,0.9856214755400002,True,True,True,True
0.849,0.55,1.073091811547,6489.535977408965,6850.676320193576,6489.535977408965,7974.389980718875,0.2905775433452626,0.9856214755400002,True,True,True,True
0.849,0.56,1.0711480263024,6588.247409938349,6962.111030113885,6588.247409938349,8087.809136900857,0.289280314836697,0.9856214755400002,True,True,True,True
0.849,0.57,1.0692042410578002,6688.950081194169,7075.580757910754,6688.950081194169,8202.300226233672,0.2879689766489635,0.9856214755400002,True,True,True,True
0.849,0.58,1.0672604558132002,6791.7054200971215,7191.120966857873,6791.7054200971215,8317.879898450641,0.2866430077405178,0.9856214755400002,True,True,True,True
0.849,0.59,1.0653166705686001,6896.577403180057,7308.767535200188,6896.577403180057,8434.565116907623,0.2853018662650321,0.9856214755400002,True,True,True,True
0.849,0.6,1.063372885324,7003.63268810518,7428.556751344257,7003.63268810518,8552.373166899795,0.28394498847161836,0.9856214755400002,True,True,True,True
0.85,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0,0.35,0.9801225000000002,True,True,False,False
0.85,0.01,1.1780012249999998,3041.4715034929586,3041.567271000761,3041.4715034929586,3073.076723773262,0.34901800564433255,0.9801225000000002,True,True,False,False
0.85,0.02,1.17600245,3083.467574309647,3083.853005673743,3083.467574309647,3146.611094510922,0.3480350500558808,0.9801225000000002,True,True,False,False
0.85,0.03,1.1740036749999998,3125.998618781509,3126.871157025796,3125.998618781509,3220.611087994228,0.34705101970994356,0.9801225000000002,True,True,False,False
0.85,0.04,1.1720049,3169.0753160193267,3170.6359537801877,3169.0753160193267,3295.084717262326,0.34606579910270546,0.9801225000000002,True,True,False,False
0.85,0.05,1.170006125,3212.7086269670945,3215.1619050437885,3212.7086269670945,3370.04003687506,0.3450792706722298,0.9801225000000002,True,True,False,False
0.85,0.06,1.1680073499999999,3256.909803818,3260.4638049683253,3256.909803818,3445.485147105033,0.344091314716503,0.9801225000000002,True,True,False,False
0.85,0.07,1.166008575,3301.690399809531,3306.5567374343136,3301.690399809531,3521.4281980666237,0.34310180930838846,0.9801225000000002,True,True,False,False
0.85,0.08,1.1640097999999999,3347.062279415664,3353.4560808851384,3347.062279415664,3597.8773937891633,0.34211063020733956,0.9801225000000002,True,True,False,False
0.85,0.09,1.1620110250000002,3393.0376289550436,3401.1775129642324,3393.0376289550436,3674.8409962412607,0.3411176507677134,0.9801225000000002,True,True,False,False
0.85,0.1,1.16001225,3439.628967635129,3449.7370152989292,3439.628967635129,3752.3273293128154,0.34012274184351887,0.9801225000000002,True,True,False,False
0.85,0.11,1.158013475,3486.849159053368,3499.150878236765,3486.849159053368,3830.3447827611253,0.339125771689422,0.9801225000000002,True,True,False,False
0.85,0.12,1.1560147,3534.7114231776222,3549.4357055455525,3534.7114231776222,3908.9018161271306,0.33812660585782406,0.9801225000000002,True,True,True,True
0.85,0.13,1.154015925,3583.229348829338,3600.6084193246716,3583.229348829338,3988.0069626276554,0.33712510709181626,0.9801225000000002,True,True,True,True
0.85,0.14,1.15201715,3632.4169066942527,3652.686264614733,3632.4169066942527,4067.66883302922,0.3361211352138026,0.9801225000000002,True,True,True,True
0.85,0.15,1.150018375,3682.288462886851,3705.6868141728523,3682.288462886851,4147.8961195089405,0.33511454700957455,0.9801225000000002,True,True,True,True
0.85,0.16,1.1480195999999998,3732.8587930962835,3759.6279731749923,3732.8587930962835,4228.697599507642,0.3341051961076043,0.9801225000000002,True,True,True,True
0.85,0.17,1.146020825,3784.1430973430465,3814.5279838302595,3784.1430973430465,4310.082139580405,0.33309293285331387,0.9801225000000002,True,True,True,True
0.85,0.18,1.14402205,3836.157015377423,3870.405430222531,3836.157015377423,4392.058699249375,0.3320776041780599,0.9801225000000002,True,True,True,True
0.85,0.19,1.1420232750000001,3888.916642752526,3927.279242786313,3888.916642752526,4474.636334863735,0.33105905346256287,0.9801225000000002,True,True,True,True
0.85,0.2,1.1400245,3942.438547606644,3985.1687029347045,3942.438547606644,4557.824203471456,0.33003712039448935,0.9801225000000002,True,True,True,True
0.85,0.21,1.138025725,3996.7397881917523,4044.093447585734,3996.7397881917523,4641.631566707509,0.32901164081988105,0.9801225000000002,True,True,True,True
0.85,0.22,1.13602695,4051.837931187146,4104.0734735552105,4051.837931187146,4726.067794702971,0.3279824465881071,0.9801225000000002,True,True,True,True
0.85,0.23,1.134028175,4107.751070839587,4165.129142161088,4107.751070839587,4811.142370019482,0.32694936538999353,0.9801225000000002,True,True,True,True
0.85,0.24,1.1320294,4164.497848973794,4227.281183415975,4164.497848973794,4896.864891613436,0.3259122205887658,0.9801225000000002,True,True,True,True
0.85,0.25,1.130030625,4222.097475919857,4290.550700339148,4222.097475919857,4983.245078834196,0.32487083104341613,0.9801225000000002,True,True,True,True
0.85,0.26,1.1280318500000002,4280.5697524069365,4354.95917313252,4280.5697524069365,5070.292775460556,0.32382501092408633,0.9801225000000002,True,True,True,True
0.85,0.27,1.126033075,4339.935092475767,4420.528463180931,4339.935092475767,5158.0179537798085,0.3227745695190265,0.9801225000000002,True,True,True,True
0.85,0.28,1.1240343,4400.214547465681,4487.280817218589,4400.214547465681,5246.430718713453,0.321719311032669,0.9801225000000002,True,True,True,True
0.85,0.29,1.1220355249999998,4461.429831135465,4555.238871054525,4461.429831135465,5335.541311993874,0.3206590343743208,0.9801225000000002,True,True,True,True
0.85,0.3,1.1200367500000001,4523.603345981034,4624.425653365506,4523.603345981034,5425.360116396141,0.3195935329369549,0.9801225000000002,True,True,True,True
0.85,0.31,1.118037975,4586.75821081705,4694.864589314221,4586.75821081705,5515.89766002908,0.3185225943655369,0.9801225000000002,True,True,True,True
0.85,0.32,1.1160392,4650.918289693849,4766.5795039503255,4650.918289693849,5607.164620689854,0.3174460003142988,0.9801225000000002,True,True,True,True
0.85,0.33,1.114040425,4716.108222225734,4839.594625704307,4716.108222225734,5699.171830286334,0.31636352619232255,0.9801225000000002,True,True,True,True
0.85,0.34,1.1120416499999999,4782.353455411698,4913.934589429391,4782.353455411698,5791.930279331345,0.31527494089676333,0.9801225000000002,True,True,True,True
0.85,0.35,1.110042875,4849.680277034942,4989.624439438545,4849.680277034942,5885.4511215133125,0.314180006532992,0.9801225000000002,True,True,True,True
0.85,0.36,1.1080441,4918.115850733399,5066.689632325492,4918.115850733399,5979.745678347443,0.31307847812089074,0.9801225000000002,True,True,True,True
0.85,0.37,1.106045325,4987.688252839577,5145.156039528076,4987.688252839577,6074.825443911916,0.31197010328648467,0.9801225000000002,True,True,True,True
0.85,0.38,1.10404655,5058.42651109482,5225.049949881795,5058.42651109482,6170.702089673574,0.3108546219380358,0.9801225000000002,True,True,True,True
0.85,0.39,1.1020477750000002,5130.360645350175,5306.3980717336735,5130.360645350175,6267.387469407554,0.30973176592566704,0.9801225000000002,True,True,True,True
0.85,0.4,1.100049,5203.521710373848,5389.22753495712,5203.521710373848,6364.893624215509,0.30860125868351734,0.9801225000000002,True,True,True,True
0.85,0.41,1.0980502250000002,5277.9418408935835,5473.565892705781,5277.9418408935835,6463.232787647092,0.307462814853364,0.9801225000000002,True,True,True,True
0.85,0.42,1.09605145,5353.654299011314,5559.44112288587,5353.654299011314,6562.417390929477,0.306316139888568,0.9801225000000002,True,True,True,True
0.85,0.43,1.0940526750000001,5430.693524137107,5646.881629458084,5430.693524137107,6662.46006830981,0.3051609296371216,0.9801225000000002,True,True,True,True
0.85,0.44,1.0920539000000002,5509.095185600053,5735.91624337327,5509.095185600053,6763.37366251555,0.3039968699024887,0.9801225000000002,True,True,True,True
0.85,0.45,1.0900551250000001,5588.896238104975,5826.574223271583,5588.896238104975,6865.17123033788,0.30282363598083306,0.9801225000000002,True,True,True,True
0.85,0.46,1.08805635,5670.134980216273,5918.88525588278,5670.134980216273,6967.8660483433205,0.3016408921731281,0.9801225000000002,True,True,True,True
0.85,0.47,1.086057575,5752.851116063396,6012.879456117355,5752.851116063396,7071.471618719007,0.30044829127053335,0.9801225000000002,True,True,True,True
0.85,0.48,1.0840588000000002,5837.085820476967,6108.587366840373,5837.085820476967,7176.0016752571055,0.2992454740112976,0.9801225000000002,True,True,True,True
0.85,0.49,1.082060025,5922.881807780161,6206.0399583217695,5922.881807780161,7281.470189484091,0.2980320685073267,0.9801225000000002,True,True,True,True
0.85,0.5,1.08006125,6010.283404476907,6305.268627340734,6010.283404476907,7387.891376940611,0.29680768963840454,0.9801225000000002,True,True,True,True
0.85,0.51,1.078062475,6099.336626096957,6406.305195946306,6099.336626096957,7495.279703618114,0.29557193841190854,0.9801225000000002,True,True,True,True
0.85,0.52,1.0760637000000002,6190.089258477792,6509.181909855707,6190.089258477792,7603.649892558249,0.29432440128569337,0.9801225000000002,True,True,True,True
0.85,0.53,1.074064925,6282.590943785187,6613.931436372964,6282.590943785187,7713.016930621594,0.2930646494516354,0.9801225000000002,True,True,True,True
0.85,0.54,1.0720661500000002,6376.893271597932,6720.58686221438,6376.893271597932,7823.396075432197,0.29179223807713084,0.9801225000000002,True,True,True,True
0.85,0.55,1.070067375,6473.049875407913,6829.181690610159,6473.049875407913,7934.802862504779,0.29050670550163404,0.9801225000000002,True,True,True,True
0.85,0.56,1.0680686000000001,6571.116534915057,6939.749838196676,6571.116534915057,8047.253112561636,0.28920757238507777,0.9801225000000002,True,True,True,True
0.85,0.57,1.066069825,6671.151284527171,7052.325631335167,6671.151284527171,8160.7629390464945,0.287894340804773,0.9801225000000002,True,True,True,True
0.85,0.58,1.0640710500000001,6773.2145285082825,7166.94380221853,6773.2145285082825,8275.348755842915,0.2865664932970997,0.9801225000000002,True,True,True,True
0.85,0.59,1.0620722750000002,6877.369163255708,7283.6394844574115,6877.369163255708,8391.027285204915,0.28522349184000106,0.9801225000000002,True,True,True,True
0.85,0.6,1.0600735000000001,6983.68070722614,7402.448208168542,6983.68070722614,8507.81556590802,0.28386477677195565,0.9801225000000002,True,True,True,True
0.851,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0000000000005,0.35,0.9746105704600002,True,True,False,False
0.851,0.01,1.1779461057046,3041.345300802777,3041.4402008663665,3041.345300802777,3072.524007889592,0.34901774035356536,0.9746105704600002,True,True,False,False
0.851,0.02,1.1758922114091999,3083.2118235722037,3083.593737436597,3083.2118235722037,3145.5017471757537,0.3480344724898043,0.9746105704600002,True,True,False,False
0.851,0.03,1.1738383171137998,3125.609873726864,3126.4743887983236,3125.609873726864,3218.9410683481115,0.3470500832393306,0.9746105704600002,True,True,False,False
0.851,0.04,1.1717844228183998,3168.5500259175187,3170.0962043080076,3168.5500259175187,3292.8498600910184,0.3460644574545321,0.9746105704600002,True,True,False,False
0.851,0.05,1.169730528523,3212.043132932985,3214.4735081079684,3212.043132932985,3367.2360533976516,0.3450774779311335,0.9746105704600002,True,True,False,False
0.851,0.06,1.1676766342276,3256.100334961035,3259.620903637012,3256.100334961035,3442.107625619429,0.3440890253268363,0.9746105704600002,True,True,False,False
0.851,0.07,1.1656227399322,3300.7330692208625,3305.5532781534994,3300.7330692208625,3517.472604457944,0.343098978076899,0.9746105704600002,True,True,False,False
0.851,0.08,1.1635688456367999,3345.9530799847093,3352.285807416603,3345.9530799847093,3593.3390719061567,0.34210721230650626,0.9746105704600002,True,True,False,False
0.851,0.09,1.1615149513414,3391.772429007121,3399.833960159432,3391.772429007121,3669.715168145487,0.34111360173977306,0.9746105704600002,True,True,False,False
0.851,0.1,1.159461057046,3438.2035063812973,3448.2135027094105,3438.2035063812973,3746.6090954049114,0.3401180176052175,0.9746105704600002,True,True,False,False
0.851,0.11,1.1574071627506,3485.2590418431287,3497.440503562597,3485.2590418431287,3824.0291217881045,0.33912032853753055,0.9746105704600002,True,True,False,False
0.851,0.12,1.1553532684552,3532.952116544621,3547.531337904269,3532.952116544621,3901.9835850743593,0.3381204004754574,0.9746105704600002,True,True,True,True
0.851,0.13,1.1532993741598,3581.296175319589,3598.5026923602986,3581.296175319589,3980.480896498819,0.33711809655559993,0.9746105704600002,True,True,True,True
0.851,0.14,1.1512454798644,3630.3050394658717,3650.3715694271186,3630.3050394658717,4059.529544517272,0.33611327700193383,0.9746105704600002,True,True,True,True
0.851,0.15,1.149191585569,3679.992920069575,3703.155292071862,3679.992920069575,4139.138098560755,0.33510579901082604,0.9746105704600002,True,True,True,True
0.851,0.16,1.1471376912736,3730.3744318984222,3756.871508262719,3730.3744318984222,4219.315212784859,0.3340955166313249,0.9746105704600002,True,True,True,True
0.851,0.17,1.1450837969782,3781.464607892758,3811.5381953884466,3781.464607892758,4300.069629818632,0.33308228064048195,0.9746105704600002,True,True,True,True
0.851,0.18,1.1430299026828001,3833.27891428444,3867.1736649337377,3833.27891428444,4381.410184517753,0.3320659384134508,0.9746105704600002,True,True,True,True
0.851,0.19,1.1409760083874,3885.833266375602,3923.796566763138,3885.833266375602,4463.34580772658,0.3310463337880944,0.9746105704600002,True,True,True,True
0.851,0.2,1.138922114092,3939.144045011155,3981.4258935648004,3939.144045011155,4545.885530053491,0.3300233069238151,0.9746105704600002,True,True,True,True
0.851,0.21,1.1368682197966,3993.228113780891,4040.0809851976564,3993.228113780891,4629.038485664041,0.328996694154306,0.9746105704600002,True,True,True,True
0.851,0.22,1.1348143255012,4048.1028369891737,4099.781532878292,4048.1028369891737,4712.81391609609,0.3279663278339035,0.9746105704600002,True,True,True,True
0.851,0.23,1.1327604312058,4103.786098432507,4160.5475836153955,4103.786098432507,4797.221174101255,0.3269320361772032,0.9746105704600002,True,True,True,True
0.851,0.24,1.1307065369104,4160.296321027672,4222.399544202576,4160.296321027672,4882.269727516805,0.32589364309157937,0.9746105704600002,True,True,True,True
0.851,0.25,1.128652642615,4217.652487335761,4285.35818534127,4217.652487335761,4967.969163172169,0.32485096800222646,0.9746105704600002,True,True,True,True
0.851,0.26,1.1265987483196,4275.874161030171,4349.44464563443,4275.874161030171,5054.329190834121,0.32380382566932014,0.9746105704600002,True,True,True,True
0.851,0.27,1.1245448540242,4334.981509359637,4414.680435375963,4334.981509359637,5141.359647194783,0.3227520259968662,0.9746105704600002,True,True,True,True
0.851,0.28,1.1224909597288,4394.99532666052,4481.087440547171,4394.99532666052,5229.070499906393,0.3216953738327836,0.9746105704600002,True,True,True,True
0.851,0.29,1.1204370654334,4455.937058976023,4548.687926341372,4455.937058976023,5317.471851666945,0.3206336687597366,0.9746105704600002,True,True,True,True
0.851,0.3,1.118383171138,4517.8288298436055,4617.5045407685975,4517.8288298436055,5406.573944360751,0.3195667048761995,0.9746105704600002,True,True,True,True
0.851,0.31,1.1163292768425999,4580.6934673157975,4687.560318093207,4580.6934673157975,5496.387163257903,0.3184942705672088,0.9746105704600002,True,True,True,True
0.851,0.32,1.1142753825472,4644.554532283826,4758.878682031165,4644.554532283826,5586.922041276798,0.3174161482642172,0.9746105704600002,True,True,True,True
0.851,0.33,1.1122214882518,4709.436348177922,4831.483449072651,4709.436348177922,5678.189263313694,0.31633211419343044,0.9746105704600002,True,True,True,True
0.851,0.34,1.1101675939564,4775.364032123023,4905.398831336358,4775.364032123023,5770.19967064352,0.31524193811196477,0.9746105704600002,True,True,True,True
0.851,0.35,1.1081136996610002,4842.3635276338255,4980.649439424211,4842.3635276338255,5862.964265395998,0.31414538303112066,0.9746105704600002,True,True,True,True
0.851,0.36,1.1060598053656001,4910.461638938602,5057.26028506742,4910.461638938602,5956.494215111378,0.31304220492602136,0.9746105704600002,True,True,True,True
0.851,0.37,1.1040059110702,4979.686067027291,5135.256783521714,4979.686067027291,6050.800857379938,0.3119321524308139,0.9746105704600002,True,True,True,True
0.851,0.38,1.1019520167748,5050.0654475257825,5214.664755921546,5050.0654475257825,6145.895704569668,0.31081496651857743,0.9746105704600002,True,True,True,True
0.851,0.39,1.0998981224794,5121.629390505263,5295.510431262497,5121.629390505263,6241.79044864643,0.3096903801650238,0.9746105704600002,True,True,True,True
0.851,0.4,1.097844228184,5194.4085223429565,5377.820448233831,5194.4085223429565,6338.496966091146,0.3085581179950141,0.9746105704600002,True,True,True,True
0.851,0.41,1.0957903338886001,5268.434529758683,5461.621856818514,5268.434529758683,6436.0273229184895,0.30741789591084623,0.9746105704600002,True,True,True,True
0.851,0.42,1.0937364395932,5343.740206160352,5546.942119626681,5343.740206160352,6534.393779801789,0.3062694207011957,0.9746105704600002,True,True,True,True
0.851,0.43,1.0916825452978003,5420.359500440858,5633.809113019631,5420.359500440858,6633.608797308819,0.30511238962951376,0.9746105704600002,True,True,True,True
0.851,0.44,1.0896286510024003,5498.327568379055,5722.251127940229,5498.327568379055,6733.685041253374,0.3039464900006009,0.9746105704600002,True,True,True,True
0.851,0.45,1.0875747567070002,5577.680826808379,5812.2968704628,5577.680826808379,6834.635388167622,0.3027713987039825,0.9746105704600002,True,True,True,True
0.851,0.46,1.0855208624116002,5658.457010728568,5903.975462071754,5658.457010728568,6936.472930900265,0.30158678173261333,0.9746105704600002,True,True,True,True
0.851,0.47,1.0834669681162001,5740.695233548771,5997.316439637939,5740.695233548771,7039.21098434575,0.30039229367533127,0.9746105704600002,True,True,True,True
0.851,0.48,1.0814130738208,5824.436050664196,6092.349755081184,5824.436050664196,7142.863091309958,0.2991875771813619,0.9746105704600002,True,True,True,True
0.851,0.49,1.0793591795254,5909.721526583534,6189.105774724176,5909.721526583534,7247.443028517829,0.29797226239505165,0.9746105704600002,True,True,True,True
0.851,0.5,1.07730528523,5996.595305840678,6287.615278306722,5996.595305840678,7352.964812768606,0.29674596635886796,0.9746105704600002,True,True,True,True
0.851,0.51,1.0752513909346,6085.102687942061,6387.9094576666885,6085.102687942061,7459.442707244631,0.2955082923825584,0.9746105704600002,True,True,True,True
0.851,0.52,1.0731974966392,6175.290706620102,6490.019915078413,6175.290706620102,7566.891227979586,0.29425882937619635,0.9746105704600002,True,True,True,True
0.851,0.53,1.0711436023438001,6267.2082136841855,6593.978661110456,6267.2082136841855,7675.325150492545,0.29299715114466923,0.9746105704600002,True,True,True,True
0.851,0.54,1.0690897080484,6360.905967783452,6699.818112366466,6360.905967783452,7784.759516594138,0.29172281564096936,0.9746105704600002,True,True,True,True
0.851,0.55,1.067035813753,6456.436728420338,6807.571088633082,6456.436728420338,7895.209641371543,0.2904353641754437,0.9746105704600002,True,True,True,True
0.851,0.56,1.0649819194576,6553.855355580878,6917.27080968965,6553.855355580878,8006.6911203591135,0.2891343205779301,0.9746105704600002,True,True,True,True
0.851,0.57,1.0629280251622002,6653.21891537725,7028.950891786667,6653.21891537725,8119.219836901735,0.28781919030946035,0.9746105704600002,True,True,True,True
0.851,0.58,1.0608741308668002,6754.5867921301015,7142.645343152404,6754.5867921301015,8232.811969718283,0.2864894595199422,0.9746105704600002,True,True,True,True
0.851,0.59,1.0588202365714001,6858.020807353407,7258.38856068981,6858.020807353407,8347.484000672674,0.2851445940479358,0.9746105704600002,True,True,True,True
0.851,0.6,1.056766342276,6963.585346142909,7376.215324077218,6963.585346142909,8463.2527227605,0.28378403835831933,0.9746105704600002,True,True,True,True
0.852,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0,0.35,0.9690856716800001,True,True,False,False
0.852,0.01,1.1778908567167998,3041.217683257165,3041.311711544827,3041.217683257165,3071.9711602776893,0.3490174702319854,0.9690856716800001,True,True,False,False
0.852,0.02,1.1757817134336,3082.9532162538894,3083.331595411198,3082.9532162538894,3144.3921262997746,0.34803388493447013,0.9690856716800001,True,True,False,False
0.852,0.03,1.1736725701503998,3125.216803017365,3126.0732564921846,3125.216803017365,3217.2706242946983,0.3470491312985363,0.9690856716800001,True,True,False,False
0.852,0.04,1.1715634268671997,3168.0189132549,3169.5505645307044,3168.0189132549,3290.614419559403,0.34606309453814393,0.9690856716800001,True,True,False,False
0.852,0.05,1.169454283584,3211.3702911121313,3213.7776584886415,3211.3702911121313,3364.4313204294895,0.3450756578122685,0.9690856716800001,True,True,False,False
0.852,0.06,1.1673451403008,3255.281964279136,3258.7689509091897,3255.281964279136,3438.7291821904378,0.34408670214414633,0.9690856716800001,True,True,False,False
0.852,0.07,1.1652359970176,3299.765253460659,3304.539132281612,3299.765253460659,3513.515910936529,0.34309610633748744,0.9690856716800001,True,True,False,False
0.852,0.08,1.1631268537344,3344.831782227613,3351.1031755721456,3344.831782227613,3588.799467383958,0.34210374688950945,0.9690856716800001,True,True,False,False
0.852,0.09,1.1610177104512,3390.493487267864,3398.4763405358126,3390.493487267864,3664.587870644225,0.3411094979006399,0.9690856716800001,True,True,False,False
0.852,0.1,1.1589085671680002,3436.7626290553217,3446.6741781761334,3436.7626290553217,3740.889201963644,0.34011323098072394,0.9690856716800001,True,True,False,False
0.852,0.11,1.1567994238848,3483.651802957444,3495.7125351601794,3483.651802957444,3817.7116084346703,0.3391148151515661,0.9690856716800001,True,True,False,False
0.852,0.12,1.1546902806016,3531.1739508022897,3545.607558163236,3531.1739508022897,3895.0633066843952,0.338114116745626,0.9690856716800001,True,True,True,True
0.852,0.13,1.1525811373184,3579.3423729274814,3596.3756984627826,3579.3423729274814,3972.9525865454416,0.3371109993006778,0.9690856716800001,True,True,True,True
0.852,0.14,1.1504719940352,3628.170740734712,3648.033716192406,3628.170740734712,4051.387814714368,0.336105323450231,0.9690856716800001,True,True,True,True
0.852,0.15,1.1483628507519998,3677.6731097746706,3700.5986847701297,3677.6731097746706,4130.3774384023145,0.33509694680950347,0.9690856716800001,True,True,True,True
0.852,0.16,1.1462537074688,3727.8639333887945,3754.0879952598584,3727.8639333887945,4209.929988982771,0.3340857238567181,0.9690856716800001,True,True,True,True
0.852,0.17,1.1441445641856,3778.758076935671,3808.5193606009707,3778.758076935671,4290.054085640942,0.3330715058094894,0.9690856716800001,True,True,True,True
0.852,0.18,1.1420354209024,3830.3708326315495,3863.9108201197832,3830.3708326315495,4370.75843902927,0.3320541404960489,0.9690856716800001,True,True,True,True
0.852,0.19,1.1399262776192,3882.717935036146,3920.2807436262015,3882.717935036146,4452.0518549334165,0.33103347222104246,0.9690856716800001,True,True,True,True
0.852,0.2,1.137817134336,3935.8155772166983,3977.6478356771763,3935.8155772166983,4533.943237953005,0.33000934162562107,0.9690856716800001,True,True,True,True
